id,period_x,duration,depth,period_y,period_err,bjd0,bjd0_err,morph,GLon,GLat,kmag,Teff,SC
3858879,513414.1408792423,28512.0,0.0005784926140483,25.9523109,0.0001135,55013.750021,0.096759,0.19,72.3156,9.0278,15.112,5658.0,False
3858884,34693.559641833934,28512.0,0.0056665684825591,25.9519309,0.0001135,54961.928697,0.095929,0.14,72.3046,9.021,9.277,-1.0,True
3858949,30588.490854720796,28512.0,9.873542601692422e-05,25.9511387,0.0001135,54987.883881,0.082366,0.26,72.3109,9.0108,14.576,5219.0,False
3861595,332433.44601977203,8640.0,0.0010318612591994,3.8493669,7.3e-06,54959.728108,0.02042,0.2,72.5166,8.5502,11.432,6054.0,True
3862171,30477.735012007743,28512.0,5.212431211743521e-05,6.9964614,1.75e-05,55001.336005,-1.0,-1.0,72.5978,8.4694,13.685,5922.0,False
3862246,406642.740461974,4320.0,0.0036826962436114,4.7024935,9.9e-06,54969.307559,0.015524,0.13,72.5843,8.4441,14.916,5265.0,False
3863594,30683.064621838697,28512.0,0.0012241882983118,0.0532682,0.0,55000.0,0.004327,0.79,-1.0,-1.0,-1.0,-1.0,False
3867593,50081.0612723901,28512.0,0.0073221157458256,73.3320217,0.000471,55042.96481,0.063167,0.02,72.9793,7.6119,13.559,7037.0,False
3869326,30788.231385552062,28512.0,0.0001207512124277,8.586044,2.32e-05,54969.211375,0.023559,0.14,73.1375,7.4004,11.598,4903.0,False
3869825,414464.73594181787,21600.0,0.0095892639514203,4.8006556,1.02e-05,54972.13509,-1.0,-1.0,73.2309,7.3621,13.32,6476.0,False
3936357,31913.74946886514,28512.0,0.2073604028150054,0.3691536,2e-07,54953.852697,0.020054,0.77,69.5365,14.8593,12.437,5933.0,True
3938073,31788.9184173259,28512.0,0.0001617832353359,31.0243119,0.0001451,54960.840071,0.046919,0.06,69.7957,14.3388,12.512,5744.0,True
3945892,117109.58736837683,28512.0,0.0004946095313602,8.1664963,2.16e-05,54999.835106,0.465507,1.0,-1.0,-1.0,-1.0,-1.0,False
3953981,42504.302451175354,8640.0,0.0478304752681831,0.4920172,4e-07,54953.822532,0.028483,0.75,71.5728,10.6304,12.633,4925.0,False
3954798,79349.3989543357,8640.0,0.5491852731167809,0.91848,9e-07,54953.841706,0.024509,0.58,71.619,10.4594,13.608,6140.0,True
3955867,701257.1087400801,21600.0,0.004484807627903,33.6599615,0.0001642,54960.825756,0.352426,0.4,71.7486,10.2812,13.547,4706.0,False
3956545,57073.39991895774,4320.0,0.213830443201209,0.3302801,2e-07,54964.884961,0.017657,0.75,71.7838,10.1578,13.987,5617.0,False
3956881,60215.479864275854,17280.0,0.0342925016521897,0.6969455,6e-07,54964.961529,0.039511,0.95,71.8403,10.111,14.934,5574.0,False
3957477,42288.38182429665,8640.0,0.0313215470603823,0.9790522,1e-06,54954.934438,0.020646,0.58,71.8934,9.9933,12.477,5395.0,False
3958488,53841.3944378883,12960.0,0.0414097993759576,0.622891,5e-07,54954.154703,0.031879,0.95,71.9802,9.8123,13.104,6939.0,False
3965242,43078.21910539171,28512.0,0.0236480903009829,0.9967236,1e-06,54964.911763,0.01481,0.53,72.5851,8.6175,14.06,5183.0,False
3965556,141765.55954702257,28512.0,6.599294114258852e-05,6.5567702,1.58e-05,54999.504584,-1.0,-1.0,72.6446,8.5876,12.543,6252.0,False
3966491,116826.16163532258,28512.0,0.0010986422330579,1.3519722,1.6e-06,54955.927896,0.088183,0.79,72.7116,8.4089,13.296,8866.0,False
3966912,30896.03212081857,28512.0,0.000217046223521,55.6636799,0.0003296,54963.074046,0.014244,0.02,72.72,8.3194,15.593,5397.0,False
3969362,35430.84049399995,28512.0,0.0407407436394346,0.4105683,3e-07,54964.964675,0.026918,0.8,72.9685,7.9481,14.274,6560.0,False
3970117,30301.23570898591,28512.0,0.0001514931352835,110.2951221,0.0008402,55068.750238,0.108397,0.03,73.0515,7.8602,15.258,5551.0,False
3970233,714128.7652491379,21600.0,0.0060372545040485,8.2549143,5.53e-05,54966.159737,0.05174,0.25,72.9996,7.8144,14.034,5224.0,False
3971315,30602.99848209663,28512.0,8.145614978657237e-05,9.8922771,2.88e-05,54969.690539,0.027898,0.12,73.07,7.6653,13.664,5962.0,False
3972629,31653.77097958449,28512.0,0.1024686415305302,0.2442402,1e-07,54964.812585,0.016796,0.85,73.1772,7.5111,14.931,5076.0,False
3973002,172071.28916019588,12960.0,0.0081725307852397,3.9841974,7.8e-06,54967.882431,0.025225,0.34,73.182,7.4524,14.985,5740.0,False
3973549,60028.39341073338,4320.0,0.0005955717990566,1.389955,1.7e-06,55008.351662,0.011677,0.37,73.2697,7.4106,14.293,6055.0,False
4035675,248206.2289381996,4320.0,0.0370328139295073,2.8736622,4.9e-06,54965.582631,0.013138,0.18,69.4224,15.4749,12.702,5480.0,False
4037428,368763.2497942207,8640.0,0.0083296343928167,4.2647283,8.5e-06,54955.403778,0.014985,0.14,69.592,15.1062,12.873,5780.0,True
4042026,30670.867439744387,28512.0,0.0001250592766448,34.8200461,0.0001756,54996.015661,0.08187,0.09,70.0616,13.8458,15.187,5017.0,True
4043443,30287.002288936284,28512.0,0.0001221632733082,119.8402401,0.0009445,54994.86954,0.02306,0.01,70.3166,13.5035,14.945,4330.0,False
4044005,30694.096135213065,28512.0,2.274788864961825e-05,17.5119471,6.5e-05,54954.747545,0.012889,0.02,70.327,13.3262,12.336,-1.0,True
4049124,207491.65677006252,12960.0,0.0049977956954099,4.8044707,1.02e-05,54969.003883,0.022883,0.17,70.8964,12.132,14.654,5349.0,False
4054905,665723.6408192358,21600.0,0.0037796982438324,274.7090224,0.0027943,54870.349164,0.873426,0.13,71.4824,11.0272,12.984,4702.0,True
4055092,30593.321843708753,28512.0,0.0001287334629272,76.4531535,0.0005066,54966.982874,0.034549,0.01,71.5189,10.992,15.312,4707.0,False
4055765,860363.3910750604,12960.0,0.0010775772262317,19.932,7.8e-05,55004.073161,0.035154,0.1,71.5998,10.8602,12.598,6440.0,True
4058169,30630.748568015635,28512.0,3.502505479918066e-05,282.5361601,0.0027943,55074.554237,0.064697,0.0,71.7843,10.3705,13.252,-1.0,False
4059656,159300.10319174657,28512.0,0.0001009567701046,4.0593977,0.0011813,54966.70959,0.21124,0.79,71.9616,10.1484,11.716,-1.0,False
4067110,83217.94182018447,28512.0,0.0004737836196822,3.8405992,7.3e-06,55000.0,0.000248,0.16,72.5791,8.8186,12.855,6499.0,False
4069063,43572.68942233657,28512.0,0.0016134096748807,0.5042961,4e-07,54964.906342,0.010072,0.57,72.761,8.5018,13.318,5905.0,False
4069213,224449.6942395199,17280.0,0.0013705179760938,5.1942561,1.13e-05,54957.18326,0.055401,0.42,72.8248,8.5029,12.739,6058.0,True
4070376,70065.53997987269,28512.0,0.0079458655557558,1.6346136,2.1e-06,54965.333738,0.019876,0.54,72.9021,8.2921,15.31,5871.0,False
4071600,72382.75466841566,28512.0,0.0103315206663437,1.6746345,2.2e-06,54954.587439,0.095328,0.96,73.024,8.1174,13.493,-1.0,False
4073678,37373.34333887363,28512.0,0.0003128580860397,0.2882443,2.7e-06,54927.892568,0.009519,0.67,73.1669,7.795,15.447,5763.0,False
4073730,270947.1300500363,21600.0,0.0018684670495,6.2820742,1.48e-05,55005.477728,0.05038,0.33,73.2089,7.8096,11.059,6377.0,True
4074532,30488.48373258759,28512.0,0.0583311194381341,0.3531526,2e-07,54953.94133,0.018089,0.74,73.1905,7.6629,13.271,5403.0,False
4074708,39165.22935841968,28512.0,0.0975459650461673,0.3021166,2e-07,54964.856673,0.016123,0.74,73.22,7.6524,15.37,5308.0,False
4075064,146100.52494686525,21600.0,0.0006479080722067,61.4228063,0.0003896,54994.238521,0.022716,0.0,73.2618,7.6142,14.951,4734.0,False
4075067,118942.48448728879,28512.0,0.002458255659304,2.7544091,-1.0,55003.794769,0.17399,0.92,73.2712,7.6192,11.5,8774.0,False
4076952,421687.90987877815,28512.0,0.1548849912847925,9.7611686,2.83e-05,54966.703076,0.073244,0.38,73.4371,7.3777,13.773,6228.0,False
4077442,59855.182918809915,28512.0,0.036381838235593,0.6928422,6e-07,54954.130321,0.014769,0.59,73.4347,7.2906,13.512,4523.0,False
4078693,119066.57834363995,4320.0,0.0016441706339368,2.7565308,4.5e-06,54954.999726,0.011196,0.2,73.4997,7.1164,13.485,5288.0,False
4138301,32840.46595457869,28512.0,0.0077500940149113,0.2533791,1e-07,54964.685221,0.015875,0.9,69.7502,14.8833,14.697,5132.0,False
4142768,30908.104848267634,28512.0,0.0012696362531676,27.991603,0.0001259,54992.650873,-1.0,-1.0,70.3362,13.6305,12.12,5401.0,False
4144236,1256405.9419910547,4320.0,0.0008025553364123,22.9134572,9.4e-05,54973.645777,0.025487,0.03,70.4863,13.2117,11.856,6346.0,True
4150136,33144.06056481414,28512.0,5.890516845538924e-05,9.4784025,2.72e-05,54995.577252,-1.0,-1.0,71.15,11.9878,13.725,6195.0,False
4150611,33713.57288611609,28512.0,0.0012903217265864,1.5222786,1.9e-06,54999.688801,0.003464,0.13,71.1671,11.8901,7.899,6623.0,True
4150611,33713.57288611609,28512.0,0.0012903217265864,8.6530923,2.36e-05,54961.005419,0.024746,0.14,71.1671,11.8901,7.899,6623.0,True
4150611,33713.57288611609,28512.0,0.0012903217265864,94.1982,0.0006935,55029.333888,0.328165,0.1,71.1671,11.8901,7.899,6623.0,True
4150611,33713.57288611609,28512.0,0.0012903217265864,1.5222786,1.9e-06,54999.688801,0.003464,0.13,71.1671,11.8901,7.899,6623.0,True
4150611,33713.57288611609,28512.0,0.0012903217265864,8.6530923,2.36e-05,54961.005419,0.024746,0.14,71.1671,11.8901,7.899,6623.0,True
4150611,33713.57288611609,28512.0,0.0012903217265864,94.1982,0.0006935,55029.333888,0.328165,0.1,71.1671,11.8901,7.899,6623.0,True
4150611,33713.57288611609,28512.0,0.0012903217265864,1.5222786,1.9e-06,54999.688801,0.003464,0.13,71.1671,11.8901,7.899,6623.0,True
4150611,33713.57288611609,28512.0,0.0012903217265864,8.6530923,2.36e-05,54961.005419,0.024746,0.14,71.1671,11.8901,7.899,6623.0,True
4150611,33713.57288611609,28512.0,0.0012903217265864,94.1982,0.0006935,55029.333888,0.328165,0.1,71.1671,11.8901,7.899,6623.0,True
4157488,224575.9393111975,17280.0,0.065683649100073,5.1974199,1.14e-05,54968.137425,0.042039,0.39,71.7751,10.5779,13.961,5941.0,False
4159347,1060875.5323598837,8640.0,0.0004836719203837,12.2835553,3.9e-05,54958.22766,0.026371,0.1,71.9418,10.2893,13.167,5912.0,True
4164393,30876.321209572117,28512.0,0.0001356228994471,49.6127564,0.0002837,55048.610438,0.04564,0.02,72.3325,9.4541,15.217,5996.0,False
4165960,30540.236510412262,28512.0,4.858010812771665e-05,13.5491781,4.53e-05,54970.130555,0.017541,0.1,72.5011,9.2319,13.889,6244.0,True
4169521,50660.907738665745,28512.0,0.010093570666374,1.1725557,1.3e-06,54953.784404,0.068982,0.93,72.8012,8.6769,13.418,8099.0,False
4174507,168185.6587091856,8640.0,0.004845141770081,3.891825,7.5e-06,54966.03964,0.018876,0.24,73.1705,7.9143,15.439,5723.0,False
4178389,30675.73467830274,28512.0,8.004004890510604e-05,23.2105233,9.83e-05,54967.38524,0.020342,0.02,73.4827,7.4558,14.228,5645.0,True
4242692,30927.707018268015,28512.0,4.358917764773274e-05,2.2770704,3.4e-06,54966.637371,0.107941,0.44,69.768,15.1765,13.194,6219.0,False
4244929,44250.215672991835,4320.0,0.0830534778298896,0.3414027,2e-07,54964.746256,0.020624,0.91,69.9885,14.5356,15.064,5857.0,False
4245897,973446.4859623687,28512.0,0.6061753836979781,11.2578219,3.43e-05,54973.788825,0.167341,0.51,70.1255,14.2779,12.538,6595.0,True
4247092,30554.689390248284,28512.0,5.747537081031616e-05,21.0564163,8.45e-05,55004.129544,-1.0,-1.0,70.3237,13.9495,14.169,5565.0,True
4247791,177165.74109494142,17280.0,0.0877855806234499,4.0497388,7.9e-06,54954.796044,0.040931,0.26,70.4143,13.7474,11.26,-1.0,True
4247791,177165.74109494142,17280.0,0.0877855806234499,4.1008708,8e-06,54956.035723,0.049958,0.49,70.4143,13.7474,11.26,-1.0,True
4247791,177165.74109494142,17280.0,0.0877855806234499,4.0497388,7.9e-06,54954.796044,0.040931,0.26,70.4143,13.7474,11.26,-1.0,True
4247791,177165.74109494142,17280.0,0.0877855806234499,4.1008708,8e-06,54956.035723,0.049958,0.49,70.4143,13.7474,11.26,-1.0,True
4247991,30661.15219121923,28512.0,3.298359728422384e-05,104.35,0.0008402,55023.104021,0.025301,0.0,70.3975,13.6755,12.57,5338.0,True
4248941,744191.3276970893,28512.0,0.0004623015424749,8.6445976,2.34e-05,54997.105632,-1.0,-1.0,70.5761,13.4466,12.159,6089.0,True
4249218,40981.04378332842,4320.0,0.1443461046103035,0.3161948,2e-07,54964.857382,0.017148,0.76,70.5314,13.3383,13.858,5283.0,False
4252226,953585.215637702,4320.0,0.0046059176916079,21.8589584,9e-05,54984.262196,0.039068,0.07,70.8906,12.6315,13.916,5650.0,False
4252322,30425.03979559538,28512.0,4.5033616848293785e-05,14.5915165,4.99e-05,54970.075735,0.048735,0.02,70.9129,12.6152,13.311,5675.0,False
4253860,31662.122495611206,28512.0,0.0002201801178638,155.0611116,0.0013735,54999.512292,-1.0,-1.0,71.1055,12.297,12.649,6636.0,False
4255422,31187.683892943114,28512.0,3.2018267406162864e-05,165.4057448,0.0015784,54974.575352,0.084897,0.01,71.2482,11.9668,12.724,-1.0,False
4263529,33528.64347188025,28512.0,8.740061632676753e-05,10.1040158,2.97e-05,55006.311988,0.008737,0.02,71.9972,10.4397,14.031,5330.0,False
4273411,52807.63371832631,28512.0,0.0057248775767147,1.2196984,1.4e-06,54965.666692,0.062698,0.92,72.8007,8.7816,13.907,6975.0,False
4281895,824864.1279102849,12960.0,0.0042792448479746,9.543588,2.7e-05,54954.697005,0.082158,0.13,73.5486,7.6103,12.256,5309.0,True
4285087,384806.5353776584,28512.0,0.0038329504815016,4.4860312,9.2e-06,54966.450124,0.026118,0.31,73.7087,7.1701,12.785,5950.0,False
4346875,405874.76785406563,12960.0,0.0530030096636887,4.6942191,9.9e-06,54966.779517,0.028091,0.24,70.0084,14.9064,15.584,5339.0,False
4349483,43968.79674016007,8640.0,0.064471633317998,0.5091406,4e-07,54964.907025,0.019405,0.71,70.3212,14.1445,14.302,4472.0,False
4350454,41867.33315619475,28512.0,0.065323083652278,0.9656582,1e-06,54964.942703,0.0635,0.8,70.4825,13.8718,13.624,5907.0,False
4352168,921856.8367619625,4320.0,0.0131717668835417,10.6437482,3.19e-05,54967.941346,0.036957,0.13,70.6548,13.3864,14.343,5115.0,False
4357272,180084.55017855717,28512.0,0.027369396000895,2.0859499,3e-06,54964.964677,0.029118,0.64,71.2437,12.2178,15.455,5117.0,False
4358206,82980.31068240826,28512.0,0.0552051375862139,0.9511619,1e-06,54964.920938,0.017646,0.57,71.2792,12.0101,14.038,-1.0,False
4360072,34528.641507649474,28512.0,0.0001356763332901,1087.3,-1.0,55165.611684,1.14779,0.05,71.5008,11.7046,11.159,4950.0,False
4365442,30506.547009050268,28512.0,3.770543490137467e-05,1.7144132,2.3e-06,54999.136949,0.023053,0.52,71.9867,10.6102,13.297,6077.0,False
4365461,148116.74874949953,12960.0,0.0815071912409276,3.42883,6.3e-06,54964.865358,0.032011,0.43,71.9854,10.6051,13.309,6076.0,False
4366923,30824.373050780454,28512.0,3.6543168073725096e-05,646.29,0.0073539,55067.149448,0.041213,0.0,72.2012,10.3451,13.03,6226.0,False
4372379,391840.4502362278,28512.0,0.0008239548915412,4.5351711,9.4e-06,54966.216027,-1.0,-1.0,72.658,9.357,13.81,6531.0,False
4375101,30358.252285868053,28512.0,0.0002038846397227,61.2596016,0.0003896,54973.697755,0.073799,0.05,72.9033,8.9322,15.518,5661.0,False
4376644,31300.647064210792,28512.0,5.82187851960626e-05,27.6777043,0.0001259,54979.117929,0.014917,0.01,73.0332,8.6865,13.767,5805.0,True
4377638,81218.04979593636,28512.0,0.0015899061195119,2.8218747,6.6e-06,55004.265058,-1.0,-1.0,73.1519,8.5467,11.269,9093.0,False
4380283,75385.7435057563,8640.0,0.1921516688595403,1.7447194,2.4e-06,54965.902751,0.022518,0.49,73.3484,8.1471,14.742,5924.0,False
4385109,35580.60564670947,28512.0,0.0229319318882852,0.2746477,2e-07,54964.667954,0.016078,0.9,73.6506,7.4831,15.133,4739.0,False
4445630,243216.6684153237,17280.0,0.0369151159434494,5.6279121,1.28e-05,54968.881486,0.040216,0.3,69.9364,15.3154,13.858,6060.0,False
4450976,1032283.1655929723,28512.0,0.0003581273198029,12.044869,3.76e-05,54956.109541,-1.0,-1.0,70.622,13.6611,12.028,5836.0,False
4451148,31777.08058524147,21600.0,0.0674515526354753,0.7359835,7e-07,54954.385644,0.04519,0.82,70.6673,13.6249,11.174,6579.0,True
4458989,45770.09896722125,12960.0,0.0776295820960011,0.5298544,4e-07,54954.158637,0.033695,0.81,71.5012,11.8244,12.945,6519.0,False
4459068,1088068.9766579918,28512.0,7.903789251171843e-05,24.9559946,0.0001079,54957.137809,-1.0,-1.0,71.5362,11.8212,11.458,8908.0,True
4464999,37515.20249358843,28512.0,0.1207000395871555,0.4341644,3e-07,54953.822183,0.024845,0.78,72.1736,10.6116,13.368,5820.0,False
4466356,30763.473073017096,28512.0,8.890894299528195e-05,14.1281577,4.79e-05,54998.374352,0.06679,0.06,72.2809,10.3267,14.284,5857.0,False
4473933,1094805.1372964531,28512.0,0.0259620299480009,103.5926245,0.0007653,54964.207588,0.708447,0.25,72.9859,8.9674,12.03,-1.0,True
4474193,41803.86511320128,4320.0,0.088656561322777,0.3225048,2e-07,54964.738944,0.021368,0.89,73.0192,8.9174,15.297,5319.0,False
4480676,61516.27947743555,4320.0,0.0050496917574143,1.4239338,1.8e-06,54965.087498,0.013314,0.42,73.5981,7.9195,15.469,5296.0,False
4484356,49423.71792276592,4320.0,0.0966108061198712,1.1441593,1.3e-06,54965.01692,0.014641,0.51,73.8608,7.4225,14.235,5080.0,False
4540632,892305.228475664,4320.0,0.015175253291161,31.0053991,0.0001494,54983.860796,0.018052,0.01,69.7085,16.0733,14.991,4818.0,False
4544587,189145.32560367283,12960.0,0.3350714441555497,2.1890973,3.2e-06,54954.135787,0.033573,0.49,70.2969,14.7737,10.801,8255.0,True
4545729,30507.548286062574,28512.0,3.885201745846493e-05,18.3835201,6.98e-05,55011.690434,-1.0,-1.0,70.4731,14.4161,13.111,6096.0,False
4547308,49840.21586934635,12960.0,0.0329499514627189,0.5769285,5e-07,54953.624244,0.134492,0.88,70.6521,13.9377,12.543,6937.0,False
4547480,382600.78593494295,4320.0,0.0020131589534933,4.4269474,9.1e-06,54966.563088,0.011654,0.12,70.6849,13.8866,15.469,5335.0,False
4550750,67737.61703272232,28512.0,0.0015276982796105,1.5677741,2e-06,55000.439574,0.086394,0.77,71.1031,12.9712,13.634,7386.0,False
4551328,45105.853955843166,4320.0,0.0012220979712242,1.0441159,1.1e-06,54965.084253,0.013408,0.5,71.1702,12.8199,15.636,5182.0,False
4563150,35613.37014942795,28512.0,0.0783786722377375,0.2747205,2e-07,54964.769475,0.016743,0.8,72.3477,10.4208,13.997,4865.0,False
4569590,146102.9129617325,28512.0,0.0003664860183086,41.3701999,0.0002188,55039.730861,0.62461,0.48,72.9995,9.2359,12.799,4588.0,False
4569923,54182.15877262558,4320.0,0.0262258633289327,0.3135835,2e-07,54964.657797,0.02061,0.82,72.9986,9.17,13.873,5557.0,False
4570326,48460.106817501226,28512.0,0.0282659168291945,1.1215525,1.2e-06,54954.442727,0.059235,0.95,73.0081,9.0878,9.768,-1.0,True
4574310,112885.55437239508,12960.0,0.3200276681228528,1.3062201,1.5e-06,54954.661614,0.029268,0.56,73.372,8.4452,13.242,6337.0,True
4586482,30866.477502313228,28512.0,5.686680277622613e-05,623.0,0.0073539,55151.137778,0.110088,0.0,74.3082,6.7671,14.023,5451.0,False
4633434,930930.8948802073,12960.0,0.0032800319071727,22.2712087,9.4e-05,54967.759142,0.027815,0.04,69.8096,16.1612,15.362,4902.0,False
4638237,30329.704002580504,28512.0,5.5620604656530025e-05,290.14,0.0027943,55140.311867,0.087787,0.34,70.4106,14.5976,13.906,5356.0,False
4639868,30309.793419329326,28512.0,3.453960212960348e-05,53.1009652,0.0003133,54968.970342,0.015588,0.0,70.6701,14.1353,12.907,5170.0,False
4647652,45998.334439519946,28512.0,0.0432260670785175,1.064824,1.1e-06,54953.946994,0.044474,0.68,71.6014,12.1797,11.811,6265.0,False
4649305,30578.823510259386,28512.0,5.2629311210482406e-05,22.6511384,9.4e-05,54973.336784,-1.0,-1.0,71.7641,11.8605,13.682,6742.0,True
4649324,44740.95469347481,28512.0,0.0272325032305329,1.0356909,1.1e-06,54965.226634,0.024928,0.63,71.6954,11.8245,14.753,6098.0,False
4649440,30277.532115160022,28512.0,7.020236504726903e-05,19.3707322,7.51e-05,55000.046424,0.013084,0.04,71.7606,11.8296,12.956,5109.0,False
4659476,124542.67329583512,28512.0,0.0001024540112517,58.9963737,0.0003682,54993.479361,-1.0,-1.0,72.7881,9.7796,13.216,6129.0,False
4660997,48605.0422818263,4320.0,0.3907898023671641,0.5625604,4e-07,54954.051654,0.018214,0.62,72.8925,9.4834,12.317,5507.0,True
4661397,37892.749270408705,28512.0,0.0139674307899647,0.2923249,2e-07,54964.689325,0.018429,0.92,72.9406,9.4186,15.373,5546.0,False
4661634,30930.584670787557,28512.0,0.000133964004605,73.8941769,0.0005066,54992.899702,0.061314,0.02,72.9958,9.3909,15.329,5298.0,False
4663623,84060.18985071308,28512.0,0.000209072075114,358.1,0.0038107,54962.684595,0.596694,0.05,73.1826,9.0388,12.83,4735.0,False
4665989,97085.88969050687,12960.0,0.1870306298578484,2.2480673,3.4e-06,54965.752012,0.032987,0.52,73.3851,8.653,13.016,6852.0,False
4669402,31049.642672819544,28512.0,7.544984047964115e-05,8.4964677,2.32e-05,55002.983542,-1.0,-1.0,73.6787,8.1372,14.034,5756.0,False
4669592,32696.22975054704,28512.0,0.0722456349699854,0.3784276,3e-07,54964.986279,0.020912,0.76,73.6391,8.0805,13.081,-1.0,False
4670267,86656.02854808183,17280.0,0.1674891813119318,2.0060984,2.9e-06,54966.375624,0.045929,0.6,73.7602,8.0211,15.097,5518.0,False
