title  Photometry data for APASS_J200615.5+442725 from search centered on 20_06_15.5_+44_27_24.6 using the apass calibration catalog
REF	Date	year	magcal_magdep	magcal_local_rms	limiting_mag_local	ra	dec	THETA_J2000	ELLIPTICITY	Plate	versionId	AFLAGS	BFLAGS	quality	timeAccuracy	AFLAGSBits	BFLAGSBits	qualitybits
APASS_J200615.5+442725	2425889.603767	1929.759188	12.75	 0.33	13.02	301.56406	 44.45658	-71.5	0.111	ac27779	158	8192	1349386240	384	0.000700	13	17,18,19,21,22,28,30	7,8
APASS_J200615.5+442725	2425890.513742	1929.761681	12.39	 0.24	12.69	301.56557	 44.45638	  4.7	0.092	ac27786	151	8192	1349386240	384	0.000700	13	17,18,19,21,22,28,30	7,8
APASS_J200615.5+442725	2425890.589228	1929.761888	12.70	 0.65	12.82	301.56268	 44.45767	-36.1	0.228	rh01538	143	71311360	1349386243	384	0.000700	13,22,26	0,1,17,18,19,21,22,28,30	7,8
APASS_J200615.5+442725	2425895.550805	1929.775482	12.74	 0.20	13.24	301.56272	 44.45701	-86.7	0.198	ac27816	130	0	1349451776	384	0.000700		16,17,18,19,21,22,28,30	7,8
APASS_J200615.5+442725	2425895.603091	1929.775625	12.52	 0.45	12.52	301.56917	 44.45595	 -7.4	0.310	ac27817	132	8192	1349388290	256	0.000700	13	1,11,17,18,19,21,22,28,30	8
APASS_J200615.5+442725	2425896.498867	1929.778079	12.14	 0.29	12.23	301.56700	 44.45761	 78.5	0.153	ac27823	158	8192	1349386240	384	0.000700	13	17,18,19,21,22,28,30	7,8
APASS_J200615.5+442725	2425908.545941	1929.811085	11.99	 0.16	13.04	301.56626	 44.45641	-29.4	0.396	ac27850	158	33554432	1349388288	256	0.000700	25	11,17,18,19,21,22,28,30	8
APASS_J200615.5+442725	2425910.491916	1929.816416	12.62	 0.18	12.94	301.56579	 44.45770	 57.2	0.523	ac27853	130	8192	1349386240	384	0.000700	13	17,18,19,21,22,28,30	7,8
APASS_J200615.5+442725	2425921.480776	1929.846523	12.48	 0.27	13.01	301.56773	 44.45657	-80.3	0.199	ac27869	151	0	1349453826	256	0.000700		1,11,16,17,18,19,21,22,28,30	8
APASS_J200615.5+442725	2425925.472439	1929.857459	12.35	 0.25	12.67	301.56606	 44.45934	-31.6	0.084	ac27884	130	8192	1349386240	384	0.000700	13	17,18,19,21,22,28,30	7,8
APASS_J200615.5+442725	2426128.811449	1930.414552	12.21	 0.35	12.53	301.56385	 44.45564	 47.6	0.523	ac28351	151	33562624	1349386240	384	0.000700	13,25	17,18,19,21,22,28,30	7,8
APASS_J200615.5+442725	2426133.790046	1930.428192	12.34	 0.15	12.85	301.56590	 44.45725	-79.5	0.129	rh02195	143	0	1349453824	256	0.000700		11,16,17,18,19,21,22,28,30	8
APASS_J200615.5+442725	2426143.767648	1930.455528	11.96	 0.18	13.16	301.56366	 44.45577	 81.7	0.205	rh02209	143	0	1349453824	256	0.000700		11,16,17,18,19,21,22,28,30	8
APASS_J200615.5+442725	2426148.789505	1930.469286	11.16	 2.19	11.33	301.56580	 44.46253	-55.5	0.100	ac28389	151	268482688	1080688640	385	0.000700	7,11,12,13,15,28	17,19,21,22,30	0,7,8
APASS_J200615.5+442725	2426155.689950	1930.488192	12.59	 0.36	12.79	301.56429	 44.45697	 21.4	0.145	rh02238	143	8192	1349386240	384	0.000700	13	17,18,19,21,22,28,30	7,8
APASS_J200615.5+442725	2426162.743427	1930.507516	12.44	 0.16	12.71	301.56527	 44.45764	 87.5	0.280	rh02255	143	8192	1349388288	256	0.000700	13	11,17,18,19,21,22,28,30	8
APASS_J200615.5+442725	2426187.718281	1930.575940	12.27	 0.12	13.73	301.56440	 44.45708	-41.5	0.290	i48516	157	0	1349451776	640	0.000700		16,17,18,19,21,22,28,30	7,9
APASS_J200615.5+442725	2426190.737480	1930.584212	12.58	 0.40	12.94	301.56140	 44.45484	 13.6	0.222	ac28476	158	8192	1349386240	384	0.000700	13	17,18,19,21,22,28,30	7,8
APASS_J200615.5+442725	2426240.586379	1930.720785	12.60	 0.22	13.22	301.56243	 44.45854	-42.6	0.394	i48762	157	75497600	1483603971	648	0.000010	7,23,26	0,1,17,18,19,21,22,27,28,30	3,7,9
APASS_J200615.5+442725	2426260.587484	1930.775582	12.12	 0.17	12.96	301.56379	 44.45765	-60.7	0.365	rh02516	151	0	1349451776	384	0.000700		16,17,18,19,21,22,28,30	7,8
APASS_J200615.5+442725	2426261.542125	1930.778198	12.23	 0.40	12.61	301.56491	 44.45780	-55.2	0.393	ac28690	151	8192	1349386240	384	0.000700	13	17,18,19,21,22,28,30	7,8
APASS_J200615.5+442725	2426271.582627	1930.805706	12.03	 0.30	12.26	301.56620	 44.45631	-47.3	0.171	ac28720	132	8192	1349386240	384	0.000700	13	17,18,19,21,22,28,30	7,8
APASS_J200615.5+442725	2426272.611017	1930.808523	12.59	 0.19	13.67	301.56402	 44.45720	 38.7	0.176	ac28727	158	0	1349453824	256	0.000700		11,16,17,18,19,21,22,28,30	8
APASS_J200615.5+442725	2426282.606816	1930.835909	12.21	 0.33	12.42	301.56446	 44.45517	-44.7	0.446	ac28749	145	8192	1349386240	384	0.000700	13	17,18,19,21,22,28,30	7,8
APASS_J200615.5+442725	2426291.480719	1930.860221	12.20	 0.09	13.51	301.56411	 44.45748	-74.6	0.317	ac28770	151	0	1349453824	256	0.000700		11,16,17,18,19,21,22,28,30	8
APASS_J200615.5+442725	2426309.470903	1930.909509	12.09	 0.20	12.12	301.56286	 44.45755	-51.2	0.387	ac28820	151	8192	1349386240	384	0.000700	13	17,18,19,21,22,28,30	7,8
APASS_J200615.5+442725	2426313.477461	1930.920486	12.57	 0.34	12.86	301.56680	 44.45625	-69.5	0.617	rh02685	151	8192	1349386240	4480	0.000700	13	17,18,19,21,22,28,30	7,8,12
APASS_J200615.5+442725	2426443.842875	1931.277652	11.89	 0.29	12.08	301.56632	 44.45979	-74.9	0.262	ac29162	130	8192	1349388290	256	0.000700	13	1,11,17,18,19,21,22,28,30	8
APASS_J200615.5+442725	2426447.850122	1931.288630	12.65	 0.30	13.02	301.56514	 44.45660	-19.4	0.405	ac29181	151	8192	1349386240	384	0.000700	13	17,18,19,21,22,28,30	7,8
APASS_J200615.5+442725	2426461.831194	1931.326935	12.14	 0.22	13.66	301.56460	 44.45711	-70.6	0.419	rh03136	152	0	1349453824	256	0.000700		11,16,17,18,19,21,22,28,30	8
APASS_J200615.5+442725	2426517.734010	1931.480093	12.85	 0.26	13.62	301.56364	 44.45708	-33.5	0.224	ac29312	151	0	1349451776	384	0.000700		16,17,18,19,21,22,28,30	7,8
APASS_J200615.5+442725	2426520.800718	1931.488495	12.43	 0.24	12.88	301.56299	 44.45696	-28.0	0.391	ac29316	151	8192	1349386240	384	0.000700	13	17,18,19,21,22,28,30	7,8
APASS_J200615.5+442725	2426539.761483	1931.540442	12.24	 0.16	12.87	301.56427	 44.45726	-70.4	0.607	rh03260	151	0	1349451776	4480	0.000700		16,17,18,19,21,22,28,30	7,8,12
APASS_J200615.5+442725	2426547.783767	1931.562421	12.59	 0.23	12.59	301.56378	 44.45884	-59.8	0.313	rh03271	143	8192	1349386240	384	0.000700	13	17,18,19,21,22,28,30	7,8
APASS_J200615.5+442725	2426548.754388	1931.565081	12.64	 0.31	12.87	301.56345	 44.45960	-29.2	0.566	ac29356	151	8192	1349386240	384	0.000700	13	17,18,19,21,22,28,30	7,8
APASS_J200615.5+442725	2426554.810456	1931.581672	12.15	 0.23	12.68	301.57005	 44.45651	-67.1	0.534	rh03290	143	8388608	1349386240	384	0.000700	23	17,18,19,21,22,28,30	7,8
APASS_J200615.5+442725	2426569.585359	1931.622152	12.48	 0.11	13.57	301.56513	 44.45704	 88.7	0.526	rh03313	152	0	1349453824	256	0.000700		11,16,17,18,19,21,22,28,30	8
APASS_J200615.5+442725	2426592.569784	1931.685123	12.13	99.00	12.63	301.56477	 44.45709	 82.6	0.783	rh03352	143	33558528	1349388290	4352	0.000700	12,25	1,11,17,18,19,21,22,28,30	8,12
APASS_J200615.5+442725	2426592.571862	1931.685128	12.33	 0.18	12.47	301.56671	 44.45731	 21.8	0.561	ac29410	151	8192	1349386240	384	0.000700	13	17,18,19,21,22,28,30	7,8
APASS_J200615.5+442725	2426594.558400	1931.690571	12.07	 0.31	13.13	301.56423	 44.45638	-30.0	0.266	ac29422	151	0	1349451776	384	0.000700		16,17,18,19,21,22,28,30	7,8
APASS_J200615.5+442725	2426614.654586	1931.745629	11.97	 0.19	12.38	301.56468	 44.45673	-62.1	0.227	rh03419	143	8192	1349386240	384	0.000700	13	17,18,19,21,22,28,30	7,8
APASS_J200615.5+442725	2426617.637292	1931.753801	12.13	 0.18	12.52	301.56236	 44.45646	-78.6	0.268	ac29487	151	40960	1349386240	384	0.000700	13,15	17,18,19,21,22,28,30	7,8
APASS_J200615.5+442725	2426628.631436	1931.783922	12.57	 0.12	13.93	301.56405	 44.45709	-65.2	0.585	rh03488	151	0	1349453824	256	0.000700		11,16,17,18,19,21,22,28,30	8
APASS_J200615.5+442725	2426634.561832	1931.800169	12.26	 0.16	12.64	301.56392	 44.45741	-64.3	0.657	rh03509	152	8192	1349386240	4480	0.000700	13	17,18,19,21,22,28,30	7,8,12
APASS_J200615.5+442725	2426650.518824	1931.843887	12.36	 0.32	12.47	301.56209	 44.45793	 40.3	0.489	ac29591	146	8192	1349388288	256	0.000700	13	11,17,18,19,21,22,28,30	8
APASS_J200615.5+442725	2426653.567281	1931.852239	12.74	 0.18	12.92	301.56484	 44.45624	-73.4	0.250	rh03593	143	67117056	1349388291	256	0.000700	13,26	0,1,11,17,18,19,21,22,28,30	8
APASS_J200615.5+442725	2426655.547877	1931.857665	12.19	 0.18	13.26	301.56560	 44.45740	-75.5	0.312	rh03607	152	0	1349451776	384	0.000700		16,17,18,19,21,22,28,30	7,8
APASS_J200615.5+442725	2426659.472365	1931.868417	12.27	 0.18	14.17	301.56454	 44.45714	-32.9	0.322	i50302	152	0	1349453824	512	0.000010		11,16,17,18,19,21,22,28,30	9
APASS_J200615.5+442725	2426667.483678	1931.890366	12.50	 0.16	13.30	301.56548	 44.45712	-29.3	0.373	i50319	155	0	1349451778	640	0.000010		1,16,17,18,19,21,22,28,30	7,9
APASS_J200615.5+442725	2426678.453360	1931.920420	12.22	 0.13	14.75	301.56473	 44.45702	-42.9	0.083	i50369	152	0	1349453824	512	0.000010		11,16,17,18,19,21,22,28,30	9
APASS_J200615.5+442725	2426683.487457	1931.934212	12.70	 0.19	13.38	301.56409	 44.45743	-52.5	0.382	ac29703	151	0	1349451776	384	0.000700		16,17,18,19,21,22,28,30	7,8
APASS_J200615.5+442725	2426691.475667	1931.956098	12.48	 0.32	12.59	301.56685	 44.46026	 77.0	0.430	ac29735	146	8192	1349386242	384	0.000700	13	1,17,18,19,21,22,28,30	7,8
APASS_J200615.5+442725	2426699.483295	1931.978036	12.35	 0.26	12.36	301.56349	 44.45654	-52.9	0.167	i50453	151	268443776	1349124099	641	0.000010	7,13,28	0,1,17,19,21,22,28,30	0,7,9
APASS_J200615.5+442725	2426702.458376	1931.986187	12.42	 0.35	12.56	301.56668	 44.45638	-79.2	0.252	ac29760	151	33562624	1349386240	384	0.000700	13,25	17,18,19,21,22,28,30	7,8
APASS_J200615.5+442725	2426799.867071	1932.252369	12.57	 0.19	13.49	301.56354	 44.45668	 68.4	0.275	rh04060	151	0	1349451776	384	0.000700		16,17,18,19,21,22,28,30	7,8
APASS_J200615.5+442725	2426802.867990	1932.260568	12.31	 0.14	12.71	301.56430	 44.45723	 -2.5	0.310	rh04067	151	8192	1349386240	384	0.000700	13	17,18,19,21,22,28,30	7,8
APASS_J200615.5+442725	2426820.849692	1932.309699	12.19	 0.23	12.75	301.56502	 44.45710	 89.0	0.146	rh04106	152	0	1349451776	384	0.000700		16,17,18,19,21,22,28,30	7,8
APASS_J200615.5+442725	2426821.850120	1932.312432	12.28	 0.17	13.00	301.56401	 44.45679	-55.6	0.359	rh04118	152	0	1349451776	384	0.000700		16,17,18,19,21,22,28,30	7,8
APASS_J200615.5+442725	2426846.820731	1932.380658	12.12	 0.20	12.49	301.56454	 44.45805	 19.1	0.684	rh04188	152	8192	1349386242	4480	0.000700	13	1,17,18,19,21,22,28,30	7,8,12
APASS_J200615.5+442725	2426851.793453	1932.394244	12.47	 0.30	12.58	301.56504	 44.45704	 84.9	0.278	rh04201	151	8192	1349386242	384	0.000700	13	1,17,18,19,21,22,28,30	7,8
APASS_J200615.5+442725	2426861.799140	1932.421582	12.11	 0.19	13.07	301.56400	 44.45642	-33.4	0.249	rh04219	152	0	1349453824	256	0.000700		11,16,17,18,19,21,22,28,30	8
APASS_J200615.5+442725	2426865.789772	1932.432486	12.37	 0.10	13.08	301.56451	 44.45642	 64.4	0.132	rh04226	152	0	1349451776	384	0.000700		16,17,18,19,21,22,28,30	7,8
APASS_J200615.5+442725	2426894.775338	1932.511681	12.28	 0.16	13.41	301.56464	 44.45714	-44.2	0.509	i51057	158	0	1349451776	640	0.000700		16,17,18,19,21,22,28,30	7,9
APASS_J200615.5+442725	2426903.703897	1932.536076	12.37	 0.25	12.87	301.56401	 44.45728	 74.2	0.350	ac30282	145	0	1349451776	384	0.000700		16,17,18,19,21,22,28,30	7,8
APASS_J200615.5+442725	2426903.736101	1932.536164	12.52	 0.15	12.69	301.56368	 44.45779	-60.2	0.366	rh04301	152	8192	1349388290	256	0.000700	13	1,11,17,18,19,21,22,28,30	8
APASS_J200615.5+442725	2426913.631767	1932.563202	12.39	 0.15	13.04	301.56697	 44.45710	 56.7	0.241	ac30313	145	0	1349451776	384	0.000700		16,17,18,19,21,22,28,30	7,8
APASS_J200615.5+442725	2426913.746385	1932.563515	12.54	 0.18	12.96	301.56448	 44.45726	 86.6	0.492	rh04336	143	8192	1349386240	384	0.000700	13	17,18,19,21,22,28,30	7,8
APASS_J200615.5+442725	2426926.590524	1932.598608	12.40	 0.24	12.44	301.56471	 44.45770	 25.3	0.347	rh04380	152	33562624	1349386240	384	0.000700	13,25	17,18,19,21,22,28,30	7,8
APASS_J200615.5+442725	2426933.683972	1932.617989	11.89	 0.54	11.90	301.56682	 44.45814	 69.7	0.600	ac30375	145	8192	1349386240	384	0.000700	13	17,18,19,21,22,28,30	7,8
APASS_J200615.5+442725	2426941.653451	1932.639764	13.06	 0.44	13.26	301.56642	 44.45663	 66.1	0.416	i51241	152	75505664	1349386243	640	0.000700	13,23,26	0,1,17,18,19,21,22,28,30	7,9
APASS_J200615.5+442725	2426941.684269	1932.639848	12.77	 0.26	13.89	301.56712	 44.45473	-44.0	0.321	i51242	158	75497472	1349386243	640	0.000700	23,26	0,1,17,18,19,21,22,28,30	7,9
APASS_J200615.5+442725	2426957.586028	1932.683295	12.46	 0.22	12.47	301.56434	 44.45751	-68.5	0.621	i51330	151	8192	1349386240	4736	0.000700	13	17,18,19,21,22,28,30	7,9,12
APASS_J200615.5+442725	2426957.619617	1932.683387	13.05	 0.15	14.12	301.56673	 44.45506	-26.5	0.317	i51331	158	75497472	1349388291	512	0.000700	23,26	0,1,11,17,18,19,21,22,28,30	9
APASS_J200615.5+442725	2426989.565420	1932.770671	12.39	 0.18	13.09	301.56536	 44.45733	 -8.3	0.139	rh04585	152	33554432	1349386240	384	0.000700	25	17,18,19,21,22,28,30	7,8
APASS_J200615.5+442725	2427002.517132	1932.806058	12.02	 0.34	12.24	301.56310	 44.45851	 52.9	0.141	ac30583	130	8192	1349386240	384	0.000700	13	17,18,19,21,22,28,30	7,8
APASS_J200615.5+442725	2427037.498915	1932.901636	12.20	 0.44	12.22	301.56231	 44.45725	-74.5	0.222	ac30734	145	8192	1349386240	384	0.000700	13	17,18,19,21,22,28,30	7,8
APASS_J200615.5+442725	2427079.460179	1933.016329	10.48	 1.56	10.60	301.56630	 44.45984	  9.4	0.268	ac30875	132	268482688	1214906368	392	0.000700	7,11,12,13,15,28	17,19,21,22,27,30	3,7,8
APASS_J200615.5+442725	2427161.854339	1933.242067	12.25	 0.16	14.07	301.56463	 44.45707	-12.5	0.086	i52043	151	0	1349451776	640	0.000700		16,17,18,19,21,22,28,30	7,9
APASS_J200615.5+442725	2427162.871380	1933.244853	12.23	 0.13	14.02	301.56499	 44.45741	  1.1	0.265	i52056	151	0	1349451776	640	0.000700		16,17,18,19,21,22,28,30	7,9
APASS_J200615.5+442725	2427185.844104	1933.307792	12.36	 0.10	13.79	301.56497	 44.45717	 17.9	0.110	i52088	152	128	1349453824	516	0.000700	7	11,16,17,18,19,21,22,28,30	2,9
APASS_J200615.5+442725	2427187.824336	1933.313217	12.27	 0.12	14.98	301.56451	 44.45688	 62.1	0.256	rh05056	151	0	1349453824	256	0.000700		11,16,17,18,19,21,22,28,30	8
APASS_J200615.5+442725	2427189.820890	1933.318687	12.28	 0.22	12.91	301.56614	 44.45727	 19.6	0.201	ac31131	151	0	1349451776	384	0.000700		16,17,18,19,21,22,28,30	7,8
APASS_J200615.5+442725	2427190.848331	1933.321502	12.80	 0.11	14.06	301.56552	 44.45564	 58.3	0.384	i52119	152	8388608	1349388291	512	0.000700	23	0,1,11,17,18,19,21,22,28,30	9
APASS_J200615.5+442725	2427192.852655	1933.326994	12.65	 0.24	12.86	301.56539	 44.45817	-11.8	0.437	i52129	152	268443776	1349124099	641	0.000700	7,13,28	0,1,17,19,21,22,28,30	0,7,9
APASS_J200615.5+442725	2427197.841652	1933.340662	12.65	 0.15	13.47	301.56613	 44.45779	 13.9	0.578	i52136	151	67108992	1349386243	656	0.000700	7,26	0,1,17,18,19,21,22,28,30	4,7,9
APASS_J200615.5+442725	2427203.831428	1933.357072	12.78	 0.28	13.18	301.56309	 44.45704	 84.6	0.388	i52137	151	67117184	1349386243	641	0.000700	7,13,26	0,1,17,18,19,21,22,28,30	0,7,9
APASS_J200615.5+442725	2427210.818867	1933.376216	12.66	 0.13	13.71	301.56475	 44.45778	-18.0	0.439	i52150	152	75497600	1349386243	641	0.000700	7,23,26	0,1,17,18,19,21,22,28,30	0,7,9
APASS_J200615.5+442725	2427211.816529	1933.378949	12.12	 0.24	12.24	301.56651	 44.45992	 60.9	0.364	ac31182	151	8192	1349386240	384	0.000700	13	17,18,19,21,22,28,30	7,8
APASS_J200615.5+442725	2427211.818607	1933.378955	12.59	 0.25	13.97	301.56551	 44.45821	  7.1	0.405	i52158	131	75497600	1349386243	641	0.000700	7,23,26	0,1,17,18,19,21,22,28,30	0,7,9
APASS_J200615.5+442725	2427225.792581	1933.417240	12.39	 0.15	14.28	301.56452	 44.45696	 45.3	0.163	rh05136	151	0	1349453824	256	0.000700		11,16,17,18,19,21,22,28,30	8
APASS_J200615.5+442725	2427239.715452	1933.455385	12.39	 0.16	14.19	301.56521	 44.45667	 51.4	0.406	rh05169	152	0	1349453824	256	0.000700		11,16,17,18,19,21,22,28,30	8
APASS_J200615.5+442725	2427294.643059	1933.605871	12.66	 0.23	12.93	301.56510	 44.45729	-75.3	0.276	rh05238	152	8192	1349386240	384	0.000700	13	17,18,19,21,22,28,30	7,8
APASS_J200615.5+442725	2427307.699308	1933.641642	12.26	 0.19	12.96	301.56542	 44.45736	 41.6	0.641	rh05270	152	0	1349451776	4480	0.000700		16,17,18,19,21,22,28,30	7,8,12
APASS_J200615.5+442725	2427335.561641	1933.717977	12.40	 0.30	12.55	301.56572	 44.45671	-58.9	0.349	ac31380	130	8192	1349386240	384	0.000700	13	17,18,19,21,22,28,30	7,8
APASS_J200615.5+442725	2427346.508054	1933.747967	12.49	 0.16	14.77	301.56465	 44.45717	 20.0	0.122	mc26752	140	33570944	1349386240	644	0.000010	7,14,25	17,18,19,21,22,28,30	2,7,9
APASS_J200615.5+442725	2427346.545819	1933.748071	12.63	 0.44	12.91	301.56146	 44.45619	 80.2	0.229	ac31401	130	8192	1349386240	384	0.000700	13	17,18,19,21,22,28,30	7,8
APASS_J200615.5+442725	2427346.578519	1933.748160	12.31	 0.09	14.72	301.56494	 44.45697	 23.1	0.152	mc26754	140	33570944	1349388288	516	0.000010	7,14,25	11,17,18,19,21,22,28,30	2,9
APASS_J200615.5+442725	2427346.588757	1933.748188	12.40	 0.28	12.59	301.56779	 44.45624	-52.8	0.152	ac31402	158	33562624	1349386240	384	0.000700	13,25	17,18,19,21,22,28,30	7,8
APASS_J200615.5+442725	2427348.505365	1933.753439	12.17	 0.15	14.61	301.56457	 44.45718	 16.8	0.102	mc26761	140	33603712	1349388288	516	0.000010	7,14,15,25	11,17,18,19,21,22,28,30	2,9
APASS_J200615.5+442725	2427348.578023	1933.753638	12.23	 0.09	14.55	301.56467	 44.45688	 49.7	0.091	mc26763	140	33570944	1349388288	516	0.000010	7,14,25	11,17,18,19,21,22,28,30	2,9
APASS_J200615.5+442725	2427366.481446	1933.802689	12.41	 0.21	13.05	301.56308	 44.45678	-77.1	0.240	ac31476	130	33554432	1349386240	384	0.000700	25	17,18,19,21,22,28,30	7,8
APASS_J200615.5+442725	2427366.532497	1933.802829	12.31	 0.11	15.58	301.56446	 44.45721	-23.6	0.250	rh05457	152	0	1349453824	256	0.000700		11,16,17,18,19,21,22,28,30	8
APASS_J200615.5+442725	2427372.499926	1933.819178	12.35	 0.12	14.47	301.56479	 44.45734	  4.1	0.485	rh05463	151	128	1479475200	392	0.000700	7	16,17,18,19,21,27,28,30	3,7,8
APASS_J200615.5+442725	2427392.521962	1933.874033	12.48	 0.19	12.97	301.56480	 44.45726	-59.4	0.226	rh05534	143	8320	1349453824	257	0.000010	7,13	11,16,17,18,19,21,22,28,30	0,8
APASS_J200615.5+442725	2427393.464327	1933.876615	12.49	 0.14	13.48	301.56415	 44.45713	 83.7	0.387	ac31571	158	0	1349451776	384	0.000700		16,17,18,19,21,22,28,30	7,8
APASS_J200615.5+442725	2427397.463952	1933.887572	12.68	 0.28	13.47	301.56481	 44.45713	-68.5	0.398	ac31581	130	0	1349453824	256	0.000700		11,16,17,18,19,21,22,28,30	8
APASS_J200615.5+442725	2427414.492057	1933.934225	12.27	 0.09	13.67	301.56494	 44.45707	 61.5	0.167	rh05586	152	128	1349453824	257	0.000010	7	11,16,17,18,19,21,22,28,30	0,8
APASS_J200615.5+442725	2427419.478887	1933.947887	12.40	 0.13	14.81	301.56469	 44.45707	 11.7	0.510	rh05602	152	0	1349451776	384	0.000700		16,17,18,19,21,22,28,30	7,8
APASS_J200615.5+442725	2427454.464805	1934.043739	12.22	 0.08	13.71	301.56471	 44.45688	-17.3	0.412	i52602	152	0	1349453824	512	0.000700		11,16,17,18,19,21,22,28,30	9
APASS_J200615.5+442725	2427455.476943	1934.046512	12.74	 0.11	13.68	301.56508	 44.45467	-27.4	0.377	i52603	152	75497472	1349386243	640	0.000700	23,26	0,1,17,18,19,21,22,28,30	7,9
APASS_J200615.5+442725	2427456.465536	1934.049221	12.54	 0.09	14.09	301.56497	 44.45564	-10.8	0.185	i52623	151	8388608	1349386242	640	0.000700	23	1,17,18,19,21,22,28,30	7,9
APASS_J200615.5+442725	2427477.909170	1934.107970	12.34	 0.14	15.06	301.56450	 44.45713	-84.9	0.280	rh05754	152	128	1349451776	385	0.000700	7	16,17,18,19,21,22,28,30	0,7,8
APASS_J200615.5+442725	2427511.903133	1934.201104	12.56	 0.21	13.64	301.56475	 44.45657	 31.5	0.598	bm00085	152	0	1349453824	256	0.000700		11,16,17,18,19,21,22,28,30	8
APASS_J200615.5+442725	2427517.882751	1934.217487	12.35	 0.16	13.61	301.56416	 44.45743	  8.1	0.512	bm00095	152	0	1349454848	320	0.000700		10,11,16,17,18,19,21,22,28,30	6,8
APASS_J200615.5+442725	2427519.889812	1934.222986	12.62	 0.15	12.81	301.56522	 44.45697	 -5.9	0.631	bm00098	152	8192	1349388288	4352	0.000700	13	11,17,18,19,21,22,28,30	8,12
APASS_J200615.5+442725	2427530.833272	1934.252968	12.49	 0.36	12.86	301.56438	 44.45717	-67.5	0.194	rh05876	151	8192	1349386240	384	0.000700	13	17,18,19,21,22,28,30	7,8
APASS_J200615.5+442725	2427537.864479	1934.272231	12.30	 0.13	14.20	301.56446	 44.45704	  1.3	0.465	bm00126	152	0	1349451776	384	0.000700		16,17,18,19,21,22,28,30	7,8
APASS_J200615.5+442725	2427553.851234	1934.316031	12.30	 0.13	13.71	301.56474	 44.45724	 51.8	0.435	bm00141	152	0	1349451776	384	0.000700		16,17,18,19,21,22,28,30	7,8
APASS_J200615.5+442725	2427565.832165	1934.348855	12.41	 0.16	13.34	301.56479	 44.45697	 29.1	0.572	bm00153	152	0	1349453824	256	0.000700		11,16,17,18,19,21,22,28,30	8
APASS_J200615.5+442725	2427566.829133	1934.351587	12.43	 0.12	14.19	301.56468	 44.45712	 26.2	0.502	bm00160	152	0	1349451776	384	0.000700		16,17,18,19,21,22,28,30	7,8
APASS_J200615.5+442725	2427570.827744	1934.362542	12.13	 0.29	13.06	301.56547	 44.45662	-17.4	0.280	ac32097	151	128	1477378048	392	0.000700	7	16,17,18,19,27,28,30	3,7,8
APASS_J200615.5+442725	2427570.829129	1934.362546	12.39	 0.12	13.25	301.56534	 44.45721	 52.0	0.488	bm00167	152	0	1349451776	384	0.000700		16,17,18,19,21,22,28,30	7,8
APASS_J200615.5+442725	2427594.801719	1934.428224	12.14	 0.42	12.42	301.56565	 44.45733	 35.0	0.514	ac32135	158	8192	1349386240	384	0.000700	13	17,18,19,21,22,28,30	7,8
APASS_J200615.5+442725	2427596.786646	1934.433662	12.27	 0.15	13.34	301.56506	 44.45656	-12.2	0.377	ac32139	151	0	1349453824	256	0.000700		11,16,17,18,19,21,22,28,30	8
APASS_J200615.5+442725	2427612.751343	1934.477401	12.33	 0.16	14.30	301.56450	 44.45714	-86.5	0.419	rh06060	152	0	1349451776	384	0.000700		16,17,18,19,21,22,28,30	7,8
APASS_J200615.5+442725	2427634.758591	1934.537695	12.66	 0.36	12.85	301.57076	 44.45501	-48.9	0.249	ac32204	158	75505664	1349386243	384	0.010417	13,23,26	0,1,17,18,19,21,22,28,30	7,8
APASS_J200615.5+442725	2427638.738057	1934.548597	12.32	 0.41	12.43	301.56354	 44.45655	-72.0	0.224	ac32220	130	8192	1349386240	384	0.000700	13	17,18,19,21,22,28,30	7,8
APASS_J200615.5+442725	2427639.727184	1934.551307	12.38	 0.23	12.85	301.56438	 44.45701	-15.9	0.594	rh06097	143	24576	1349386240	384	0.000700	13,14	17,18,19,21,22,28,30	7,8
