title  Photometry data for N0302221335 from search centered on 20_06_15.4553_+44_27_24.793 using the gsc2.3.2 calibration catalog
REF	Date	year	magcal_magdep	magcal_local_rms	limiting_mag_local	ra	dec	THETA_J2000	ELLIPTICITY	Plate	versionId	AFLAGS	BFLAGS	quality	timeAccuracy	AFLAGSBits	BFLAGSBits	qualitybits
N0302221335	2421570.533098	1917.934337	12.27	 0.33	13.12	301.56504	 44.45813	 37.0	0.683	ac19555	158	0	1349476352	0	0.000700		13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2421574.523739	1917.945271	12.39	 0.29	12.67	301.56614	 44.45426	 33.4	0.549	ac19583	133	8192	1349412864	0	0.000700	13	11,13,14,17,18,19,21,22,28,30	UNINIT
N0302221335	2421578.450326	1917.956028	12.25	 0.43	12.86	301.56585	 44.45791	 21.3	0.334	ac19601	98	0	1349476354	0	0.000700		1,13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2421594.478431	1917.999941	12.51	 0.21	13.50	301.56369	 44.45737	 54.2	0.529	ac19630	158	0	1349476354	0	0.000700		1,13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2421598.461502	1918.010853	12.71	 0.30	13.18	301.55881	 44.45443	  1.1	0.132	ac19642	108	41951232	1349410819	0	0.000700	13,23,25	0,1,13,14,17,18,19,21,22,28,30	UNINIT
N0302221335	2421690.852120	1918.263978	12.31	 0.27	13.05	301.56466	 44.45728	 29.5	0.076	ac20039	158	0	1349476352	0	0.000700		13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2421698.860368	1918.285919	12.09	 0.48	12.37	301.56586	 44.45848	  0.1	0.660	ac20047	158	8192	1349410816	0	0.000700	13	13,14,17,18,19,21,22,28,30	UNINIT
N0302221335	2421765.766544	1918.469223	12.49	 0.35	12.81	301.56662	 44.45718	 85.1	0.428	ac20224	158	8192	1349410816	0	0.000700	13	13,14,17,18,19,21,22,28,30	UNINIT
N0302221335	2421823.653924	1918.627819	11.99	 1.60	12.08	301.56199	 44.45938	-83.2	0.582	ac20375	108	8400896	1349410816	0	0.000700	12,13,23	13,14,17,18,19,21,22,28,30	UNINIT
N0302221335	2421846.683669	1918.690914	12.00	 0.68	12.18	301.56366	 44.46167	-21.6	0.478	ac20470	108	8396800	1349410816	0	0.000700	13,23	13,14,17,18,19,21,22,28,30	UNINIT
N0302221335	2421851.603080	1918.704392	12.05	 0.34	12.65	301.56453	 44.45676	 39.6	0.476	ac20496	108	0	1349476352	0	0.000700		13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2421852.624219	1918.707190	12.14	 0.33	12.63	301.56501	 44.45637	 16.8	0.356	ac20505	108	8192	1349410816	0	0.000700	13	13,14,17,18,19,21,22,28,30	UNINIT
N0302221335	2421908.459140	1918.860162	12.10	 0.34	12.80	301.56270	 44.45801	 88.2	0.368	ac20667	108	0	1349476352	0	0.000700		13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2421928.463511	1918.914969	10.74	 3.87	11.22	301.56217	 44.45878	 61.9	0.175	ac20764	147	268482560	1080713219	0	0.000700	11,12,13,15,28	0,1,13,14,17,19,21,22,30	UNINIT
N0302221335	2421928.505754	1918.915084	12.19	 1.44	12.43	301.56484	 44.45777	 22.5	0.412	ac20765	108	14336	1349410816	0	0.000700	11,12,13	13,14,17,18,19,21,22,28,30	UNINIT
N0302221335	2422016.894546	1919.157245	12.41	99.00	12.69	301.56399	 44.45712	 88.7	0.083	ac21206	98	12288	1349410816	0	0.000700	12,13	13,14,17,18,19,21,22,28,30	UNINIT
N0302221335	2422070.826269	1919.305003	12.16	 0.26	13.79	301.56389	 44.45666	 74.3	0.121	ac21365	158	0	1349478400	0	0.000700		11,13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2422072.823664	1919.310476	12.35	 0.61	13.06	301.56194	 44.45415	 37.2	0.429	ac21381	129	128	1349476352	0	0.000700	7	13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2422098.816175	1919.381688	12.54	 0.31	13.10	301.56607	 44.45703	 54.7	0.303	ac21459	108	0	1349476352	0	0.000700		13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2422121.763376	1919.444557	11.89	 0.52	11.92	301.56652	 44.45984	 19.3	0.515	ac21517	108	8396800	1349410818	0	0.000700	13,23	1,13,14,17,18,19,21,22,28,30	UNINIT
N0302221335	2422197.623038	1919.652392	12.16	 1.01	12.32	301.56455	 44.45569	-13.5	0.136	ac21747	108	12288	1349410816	0	0.000700	12,13	13,14,17,18,19,21,22,28,30	UNINIT
N0302221335	2422271.486492	1919.854758	11.95	 1.44	12.30	301.56691	 44.45738	 72.7	0.375	ac21973	108	12288	1349410816	0	0.000700	12,13	13,14,17,18,19,21,22,28,30	UNINIT
N0302221335	2422283.447628	1919.887528	12.05	 0.33	12.57	301.56445	 44.45856	-47.2	0.181	ac22007	108	0	1349476352	0	0.000700		13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2422599.658290	1920.751799	12.26	 0.25	12.28	301.56373	 44.45884	-67.5	0.287	ac22917	159	33562624	1349410816	0	0.000700	13,25	13,14,17,18,19,21,22,28,30	UNINIT
N0302221335	2422604.594599	1920.765286	12.19	 0.23	12.66	301.56541	 44.45581	 15.0	0.305	ac22945	97	8192	1349410816	0	0.000700	13	13,14,17,18,19,21,22,28,30	UNINIT
N0302221335	2422606.591835	1920.770743	12.31	 0.44	12.64	301.56515	 44.45754	-14.1	0.573	ac22958	159	8320	1479434240	0	0.000700	7,13	13,14,17,18,19,21,27,28,30	UNINIT
N0302221335	2422621.577969	1920.811688	11.74	 0.31	12.16	301.56186	 44.45773	 -0.1	0.321	ac23014	167	8192	1349410816	0	0.000700	13	13,14,17,18,19,21,22,28,30	UNINIT
N0302221335	2422661.467962	1920.920677	12.23	 0.33	12.50	301.57006	 44.45651	-86.5	0.196	ac23091	97	8192	1349412864	0	0.000700	13	11,13,14,17,18,19,21,22,28,30	UNINIT
N0302221335	2422849.743399	1921.436283	11.92	 0.45	12.10	301.55991	 44.44742	  8.0	0.495	ai20760	167	8396800	1349410818	0	0.000700	13,23	1,13,14,17,18,19,21,22,28,30	UNINIT
N0302221335	2422853.812350	1921.447431	12.42	 0.27	14.54	301.56466	 44.45712	-71.8	0.161	mc17560	128	128	1349476352	0	0.007500	7	13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2422855.728988	1921.452682	12.31	 0.34	12.53	301.56351	 44.45534	 15.1	0.373	ac23796	108	8192	1349410816	0	0.000700	13	13,14,17,18,19,21,22,28,30	UNINIT
N0302221335	2422906.709425	1921.592355	11.75	 0.31	12.19	301.56496	 44.45403	 37.1	0.329	ai20890	164	8192	1349410816	0	0.000700	13	13,14,17,18,19,21,22,28,30	UNINIT
N0302221335	2422956.650115	1921.729178	12.45	 0.27	16.32	301.56479	 44.45715	 12.7	0.023	mc17926	129	128	1349478400	0	0.007500	7	11,13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2422956.698142	1921.729310	12.84	 0.21	13.75	301.56471	 44.45694	 -9.0	0.075	mc17927	141	128	1349476352	0	0.000010	7	13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2422959.630533	1921.737344	12.44	 0.42	12.58	301.56511	 44.45750	 -4.8	0.448	ai21119	164	8192	1349410816	0	0.000700	13	13,14,17,18,19,21,22,28,30	UNINIT
N0302221335	2422988.511463	1921.816470	12.00	 0.49	12.05	301.57006	 44.45551	 81.9	0.498	ai21257	167	8192	1349410819	0	0.000700	13	0,1,13,14,17,18,19,21,22,28,30	UNINIT
N0302221335	2422989.581403	1921.819401	11.75	 0.37	12.17	301.56737	 44.45750	-38.4	0.207	ai21270	164	8192	1349410816	0	0.000700	13	13,14,17,18,19,21,22,28,30	UNINIT
N0302221335	2423204.829109	1922.409121	12.34	 2.45	12.41	301.56616	 44.45594	  0.6	0.424	i41346	97	335607808	1080713219	0	0.000700	11,12,13,14,15,26,28	0,1,13,14,17,19,21,22,30	UNINIT
N0302221335	2423218.823675	1922.447462	12.42	 0.24	14.65	301.56495	 44.45721	-71.2	0.276	i41362	157	0	1349476352	0	0.000700		13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2423232.754452	1922.485629	12.74	99.00	12.89	301.56537	 44.45540	-74.9	0.496	i41370	97	44052480	1349412867	0	0.000700	12,13,21,23,25	0,1,11,13,14,17,18,19,21,22,28,30	UNINIT
N0302221335	2423245.746354	1922.521223	12.49	 0.25	13.46	301.56478	 44.45742	 40.6	0.178	mc18854	158	128	1349476352	0	0.000700	7	13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2423358.535315	1922.830234	12.17	 1.14	12.23	301.56630	 44.45661	 16.6	0.126	ac24949	108	12416	1349410816	0	0.000700	7,12,13	13,14,17,18,19,21,22,28,30	UNINIT
N0302221335	2423506.863730	1923.236613	12.28	 0.32	12.99	301.56575	 44.45853	 -3.1	0.178	ax00081	158	0	1349476352	0	0.000700		13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2423553.799315	1923.365204	12.47	 0.28	13.07	301.56450	 44.45783	-48.6	0.083	ax00107	158	0	1349478400	0	0.000700		11,13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2423554.806672	1923.367963	12.36	 2.11	12.41	301.56348	 44.46110	 23.4	0.284	ac25254	108	8400896	1349410818	0	0.000700	12,13,23	1,13,14,17,18,19,21,22,28,30	UNINIT
N0302221335	2423563.786316	1923.392565	12.02	 0.55	12.07	301.56369	 44.45735	 59.5	0.457	ac25264	146	33564800	1349410816	0	0.000700	7,11,13,25	13,14,17,18,19,21,22,28,30	UNINIT
N0302221335	2423581.777076	1923.441855	11.66	 1.76	12.04	301.55907	 44.45426	 49.3	0.370	ac25277	146	33568896	1349412864	0	0.000700	7,11,12,13,25	11,13,14,17,18,19,21,22,28,30	UNINIT
N0302221335	2423582.808668	1923.444681	12.70	 0.33	13.69	301.56398	 44.45778	 36.7	0.149	i42298	97	2097152	1349412866	0	0.000700	21	1,11,13,14,17,18,19,21,22,28,30	UNINIT
N0302221335	2423582.809707	1923.444684	12.44	 0.33	12.51	301.55906	 44.45644	 70.3	0.605	ax00121	166	8192	1349410816	0	0.000700	13	13,14,17,18,19,21,22,28,30	UNINIT
N0302221335	2423590.811027	1923.466606	12.42	 0.33	13.89	301.56479	 44.45714	-87.8	0.360	i42331	157	0	1349476352	0	0.000700		13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2423609.689117	1923.518326	12.19	 2.73	12.19	301.56704	 44.45681	 88.1	0.665	ax00139	158	33568896	1349410818	0	0.000700	7,11,12,13,25	1,13,14,17,18,19,21,22,28,30	UNINIT
N0302221335	2423636.502684	1923.591788	12.35	 0.28	15.77	301.56466	 44.45715	 53.2	0.186	mc19930	132	640	1886347264	0	1.000000	7,9	13,14,16,17,18,19,21,22,28,29,30	UNINIT
N0302221335	2423637.739193	1923.595176	12.11	 0.34	12.37	301.56381	 44.45607	-15.6	0.058	ax00173	166	8320	1349410816	0	0.000700	7,13	13,14,17,18,19,21,22,28,30	UNINIT
N0302221335	2423645.707687	1923.617007	12.00	 3.39	12.13	301.56266	 44.45233	-66.6	0.451	ax00188	158	14336	1349410818	0	0.000700	11,12,13	1,13,14,17,18,19,21,22,28,30	UNINIT
N0302221335	2423649.682219	1923.627896	12.02	 0.79	12.70	301.56094	 44.45633	 57.5	0.364	ax00195	158	128	1349476355	0	0.000700	7	0,1,13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2423667.755488	1923.677412	12.35	 0.36	12.78	301.56509	 44.45757	 52.4	0.222	ax00212	166	8192	1349410816	0	0.000700	13	13,14,17,18,19,21,22,28,30	UNINIT
N0302221335	2423680.523739	1923.712394	12.10	99.00	12.34	301.56628	 44.45558	-52.8	0.308	ac25385	98	12288	1349410816	0	0.000700	12,13	13,14,17,18,19,21,22,28,30	UNINIT
N0302221335	2423680.572217	1923.712527	12.36	 0.37	12.87	301.56358	 44.45705	-75.1	0.293	ac25386	166	0	1349476352	0	0.000700		13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2423696.519394	1923.756218	12.40	 0.36	12.58	301.55736	 44.45658	 73.6	0.654	ax00245	158	8192	1349410818	0	0.000700	13	1,13,14,17,18,19,21,22,28,30	UNINIT
N0302221335	2423699.524947	1923.764452	12.30	 0.39	14.16	301.56472	 44.45698	-77.4	0.437	i42785	97	0	1349476352	0	0.000700		13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2423699.553687	1923.764531	12.36	 0.27	14.95	301.56470	 44.45702	-75.6	0.416	i42786	97	0	1349476352	0	0.000700		13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2423699.665183	1923.764836	12.37	 0.19	14.12	301.56473	 44.45698	-74.8	0.425	i42788	97	0	1349476352	0	0.000700		13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2423699.711583	1923.764963	12.34	 0.40	14.58	301.56476	 44.45698	-75.7	0.422	i42789	97	0	1349476352	0	0.000700		13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2423699.735474	1923.765029	12.54	99.00	12.57	301.56361	 44.45767	-73.1	0.402	i42790	97	67121280	1349410819	0	0.000700	7,12,13,26	0,1,13,14,17,18,19,21,22,28,30	UNINIT
N0302221335	2423699.751056	1923.765071	12.43	99.00	14.60	301.56496	 44.45690	-77.9	0.414	i42791	97	4096	1349476352	0	0.000700	12	13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2423700.123634	1923.766092	12.28	 0.36	15.02	301.56467	 44.45701	-75.8	0.394	i42787	132	512	1886349312	0	1.000000	9	11,13,14,16,17,18,19,21,22,28,29,30	UNINIT
N0302221335	2423701.540189	1923.769973	12.41	 0.28	13.45	301.56543	 44.45633	 17.2	0.270	ax00266	158	0	1349476352	0	0.000700		13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2423709.527382	1923.791856	12.30	 0.26	14.43	301.56464	 44.45712	-77.1	0.458	i42815	97	0	1349476352	0	0.000700		13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2423709.576552	1923.791991	12.97	 0.24	14.58	301.56721	 44.45667	-62.6	0.282	i42816	97	75497472	1349410819	0	0.000700	23,26	0,1,13,14,17,18,19,21,22,28,30	UNINIT
N0302221335	2423709.613947	1923.792093	12.43	 0.24	13.50	301.56486	 44.45693	-77.8	0.438	i42817	97	0	1349476352	0	0.000700		13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2423709.655499	1923.792207	12.27	 0.15	14.45	301.56473	 44.45683	-83.9	0.441	i42818	97	0	1349478400	0	0.000700		11,13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2423709.697050	1923.792321	12.37	99.00	13.08	301.56504	 44.45711	-83.1	0.425	i42819	97	4096	1349476352	0	0.000700	12	13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2423709.738602	1923.792435	12.36	 0.30	14.11	301.56480	 44.45711	 85.3	0.187	i42820	97	0	1349476352	0	0.000700		13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2423719.564751	1923.819355	12.28	 0.32	14.28	301.56484	 44.45699	-78.6	0.327	i42856	97	0	1349478400	0	0.000700		11,13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2423719.606303	1923.819469	12.66	 0.17	13.87	301.56606	 44.45683	-55.6	0.268	i42857	97	67108992	1479434243	0	0.000700	7,26	0,1,13,14,17,18,19,21,27,28,30	UNINIT
N0302221335	2423719.647853	1923.819583	12.49	 0.22	13.59	301.56475	 44.45694	-76.3	0.211	i42858	97	0	1349476352	0	0.000700		13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2423719.689404	1923.819697	12.29	 0.27	13.35	301.56466	 44.45683	-78.3	0.399	i42859	97	0	1349476352	0	0.000700		13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2423720.544317	1923.822039	12.00	 2.87	12.14	301.56189	 44.46207	 44.9	0.623	ac25410	133	8402944	1349410818	0	0.000700	11,12,13,23	1,13,14,17,18,19,21,22,28,30	UNINIT
N0302221335	2423722.504487	1923.827410	12.24	 0.27	12.36	301.56259	 44.45769	-10.8	0.220	ac25415	166	8192	1349410816	0	0.000700	13	13,14,17,18,19,21,22,28,30	UNINIT
N0302221335	2423725.492352	1923.835595	12.47	 0.29	13.83	301.56494	 44.45703	-53.2	0.186	ac25421	166	0	1349476352	0	0.000700		13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2423736.494358	1923.865738	12.15	 0.35	13.01	301.56519	 44.45781	-38.9	0.318	ac25452	166	0	1349476352	0	0.000700		13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2423738.518929	1923.871285	12.25	 2.18	12.57	301.56511	 44.45533	-82.4	0.413	ac25456	108	12288	1349410816	0	0.000700	12,13	13,14,17,18,19,21,22,28,30	UNINIT
N0302221335	2423780.469284	1923.986217	12.21	 0.30	12.90	301.56383	 44.45830	 -5.5	0.629	ac25529	166	0	1349476352	0	0.000700		13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2423858.905754	1924.200562	12.05	 1.33	12.57	301.56551	 44.45665	-23.9	0.597	i43250	97	335599744	1080713219	0	0.000700	7,11,12,14,15,26,28	0,1,13,14,17,19,21,22,30	UNINIT
N0302221335	2423861.883785	1924.208699	12.45	 0.27	15.63	301.56467	 44.45703	-89.6	0.328	i43267	97	0	1349479424	0	0.000700		10,11,13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2423861.894866	1924.208729	11.78	 0.21	11.78	301.56464	 44.45689	 38.8	0.627	i43268	157	8192	1349410816	0	0.000700	13	13,14,17,18,19,21,22,28,30	UNINIT
N0302221335	2423876.875140	1924.249659	11.89	 1.57	13.13	301.56451	 44.45867	-26.3	0.660	i43412	97	276879360	1349148674	0	0.000700	11,12,14,15,23,28	1,13,14,17,19,21,22,28,30	UNINIT
N0302221335	2423876.884836	1924.249685	12.22	 0.30	15.17	301.56459	 44.45708	 88.3	0.455	i43413	97	0	1349478400	0	0.000700		11,13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2423878.872519	1924.255116	12.16	 0.38	12.17	301.56459	 44.45695	 39.0	0.581	i43430	157	8192	1349410816	0	0.000700	13	13,14,17,18,19,21,22,28,30	UNINIT
N0302221335	2423887.800497	1924.279510	12.31	 0.32	13.05	301.56487	 44.45797	 19.4	0.513	ay00033	108	0	1349476352	0	0.000700		13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2423891.799432	1924.290436	12.14	 0.27	13.46	301.56449	 44.45726	-78.2	0.598	i43473	157	512	1886347264	0	1.000000	9	13,14,16,17,18,19,21,22,28,29,30	UNINIT
N0302221335	2423891.831984	1924.290525	12.77	99.00	13.68	301.56127	 44.45785	-81.2	0.492	i43472	97	6144	23988227	0	0.000700	11,12	0,1,11,17,18,19,21,22,24	UNINIT
N0302221335	2423903.759561	1924.323114	12.45	 0.29	13.32	301.56535	 44.45668	  8.2	0.407	ay00058	132	512	1886349312	0	1.000000	9	11,13,14,16,17,18,19,21,22,28,29,30	UNINIT
N0302221335	2423919.791396	1924.366916	13.37	99.00	13.48	301.56258	 44.45806	-42.6	0.577	i43581	97	14464	154009603	0	0.000700	7,11,12,13	0,1,17,18,19,21,24,27	UNINIT
N0302221335	2423937.784610	1924.416078	12.44	 0.34	13.37	301.56320	 44.45636	 -4.2	0.549	ay00089	108	0	1349476354	0	0.000700		1,13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2423944.793497	1924.435228	13.07	 3.07	13.42	301.56314	 44.45666	-11.2	0.354	i43616	146	109066368	1349412867	0	0.000700	7,11,12,13,23,25,26	0,1,11,13,14,17,18,19,21,22,28,30	UNINIT
N0302221335	2423946.779807	1924.440655	12.24	 3.23	12.24	301.56422	 44.45702	 76.7	0.544	i43618	146	12416	1349410816	0	0.000700	7,12,13	13,14,17,18,19,21,22,28,30	UNINIT
N0302221335	2423961.798977	1924.481691	12.58	 3.02	12.83	301.56520	 44.45721	 71.2	0.464	i43653	157	12288	1349410816	0	0.000700	12,13	13,14,17,18,19,21,22,28,30	UNINIT
N0302221335	2423963.755492	1924.487037	11.95	 3.05	12.02	301.55830	 44.45609	 72.6	0.125	ac25563	166	14464	1349410816	0	0.000700	7,11,12,13	13,14,17,18,19,21,22,28,30	UNINIT
N0302221335	2423964.781882	1924.489841	12.15	 0.33	12.76	301.56616	 44.45677	-67.8	0.576	i43666	157	8388608	1349476352	0	0.000700	23	13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2423974.750721	1924.517078	12.18	 2.07	12.65	301.56135	 44.45708	-83.5	0.517	i43691	146	276871296	1080713219	0	0.000700	7,11,12,13,15,23,28	0,1,13,14,17,19,21,22,30	UNINIT
N0302221335	2423977.676814	1924.525073	12.64	 0.34	12.82	301.56249	 44.45807	 19.0	0.181	ay00129	108	8192	1349410816	0	0.000700	13	13,14,17,18,19,21,22,28,30	UNINIT
N0302221335	2423986.679448	1924.549671	12.56	 0.66	12.59	301.56700	 44.45672	 79.5	0.206	ay00155	108	8192	1349410818	0	0.000700	13	1,13,14,17,18,19,21,22,28,30	UNINIT
N0302221335	2423995.716654	1924.574362	12.42	 0.83	12.57	301.55869	 44.45761	-50.6	0.353	ay00175	135	67117056	1349410819	0	0.000700	13,26	0,1,13,14,17,18,19,21,22,28,30	UNINIT
N0302221335	2423996.756182	1924.577203	12.35	 0.98	12.60	301.56168	 44.45628	 55.7	0.310	ay00177	166	33562752	1349410816	0	0.000700	7,13,25	13,14,17,18,19,21,22,28,30	UNINIT
N0302221335	2424000.695438	1924.587966	12.31	 1.98	12.81	301.56532	 44.45689	 87.4	0.745	ay00182	148	301996160	1349410816	0	0.000700	7,11,12,25,28	13,14,17,18,19,21,22,28,30	UNINIT
N0302221335	2424000.762615	1924.588149	12.37	 0.31	12.96	301.56300	 44.45935	-67.5	0.268	ay00183	135	33554432	1349412866	0	0.000700	25	1,11,13,14,17,18,19,21,22,28,30	UNINIT
N0302221335	2424022.619448	1924.647867	12.28	 0.28	13.82	301.56452	 44.45702	-31.7	0.174	i43912	97	128	1479501824	0	0.000700	7	11,13,14,16,17,18,19,21,27,28,30	UNINIT
N0302221335	2424025.623695	1924.656076	12.25	 0.39	12.39	301.56492	 44.45858	-48.3	0.318	ay00220	135	8192	1349410818	0	0.000700	13	1,13,14,17,18,19,21,22,28,30	UNINIT
N0302221335	2424029.586409	1924.666903	12.37	 0.26	12.72	301.56399	 44.45559	  2.3	0.313	ay00229	108	8192	1349410816	0	0.000700	13	13,14,17,18,19,21,22,28,30	UNINIT
N0302221335	2424048.594399	1924.718837	12.22	99.00	12.81	301.56685	 44.45658	 73.2	0.152	ay00253	135	4096	1349476354	0	0.000700	12	1,13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2424060.588968	1924.751609	11.56	 3.23	11.80	301.56127	 44.45672	 86.6	0.157	ay00269	166	276838528	1349148672	0	0.000700	7,11,12,13,23,28	13,14,17,19,21,22,28,30	UNINIT
N0302221335	2424061.622216	1924.754432	11.74	 1.20	11.75	301.56670	 44.45084	-27.6	0.343	ai23587	168	33566720	1349410816	0	0.000700	12,13,25	13,14,17,18,19,21,22,28,30	UNINIT
N0302221335	2424062.578592	1924.757045	12.02	 0.52	12.48	301.57405	 44.45900	 88.3	0.381	ay00277	148	8396928	1349410816	0	0.000700	7,13,23	13,14,17,18,19,21,22,28,30	UNINIT
N0302221335	2424088.499966	1924.827869	12.34	 0.24	14.55	301.56473	 44.45699	-48.9	0.258	md21089	165	0	1349478400	0	0.000700		11,13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2424108.516800	1924.882560	12.26	 0.23	15.05	301.56478	 44.45710	 63.3	0.392	md21138	146	0	1349478400	0	0.000010		11,13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2424122.489015	1924.920735	11.73	 0.88	11.76	301.55723	 44.45284	 18.4	0.704	ac25708	108	8396800	1349410816	0	0.000700	13,23	13,14,17,18,19,21,22,28,30	UNINIT
N0302221335	2424259.835305	1925.296809	11.77	 1.23	12.40	301.56369	 44.45719	-57.7	0.172	ac25878	129	4224	1349476352	0	0.000700	7,12	13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2424276.820108	1925.343343	11.79	 0.25	12.09	301.56209	 44.45552	 75.9	0.201	ac25898	97	8192	1349410816	0	0.000700	13	13,14,17,18,19,21,22,28,30	UNINIT
N0302221335	2424288.814901	1925.376205	12.63	 0.31	13.04	301.56446	 44.45717	 79.0	0.324	ay00629	166	8192	1349410816	0	0.000700	13	13,14,17,18,19,21,22,28,30	UNINIT
N0302221335	2424325.693249	1925.477242	12.07	 2.11	12.36	301.56588	 44.44937	 31.2	0.224	ac25949	129	268482688	1080713217	0	0.000700	7,11,12,13,15,28	0,13,14,17,19,21,22,30	UNINIT
N0302221335	2424374.502722	1925.610966	12.31	 0.38	17.16	301.56472	 44.45701	 88.9	0.169	mc21553	132	512	1886350336	0	1.000000	9	10,11,13,14,16,17,18,19,21,22,28,29,30	UNINIT
N0302221335	2424375.502724	1925.613706	12.40	 0.29	15.66	301.56456	 44.45723	-24.8	0.165	mc21557	132	512	1886347264	0	1.000000	9	13,14,16,17,18,19,21,22,28,29,30	UNINIT
N0302221335	2424375.592147	1925.613951	12.03	 0.33	12.30	301.56542	 44.45703	 29.3	0.231	md21557	139	8192	1349410816	0	0.000010	13	13,14,17,18,19,21,22,28,30	UNINIT
N0302221335	2424378.618758	1925.622243	11.60	 2.92	11.87	301.57546	 44.45561	-34.1	0.284	ay00741	129	268482688	1080713218	0	0.000700	7,11,12,13,15,28	1,13,14,17,19,21,22,30	UNINIT
N0302221335	2424384.624171	1925.638696	12.08	 1.39	12.26	301.56553	 44.45685	 65.0	0.516	ac26005	129	14464	1349410816	0	0.000700	7,11,12,13	13,14,17,18,19,21,22,28,30	UNINIT
N0302221335	2424386.681026	1925.644332	11.46	 0.28	12.40	301.56135	 44.45199	-50.0	0.027	ay00757	133	41945088	1349410816	0	0.000700	11,23,25	13,14,17,18,19,21,22,28,30	UNINIT
N0302221335	2424391.602922	1925.657816	11.96	 0.18	12.59	301.56096	 44.45723	 80.0	0.449	ac26022	97	0	1349476352	0	0.000700		13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2424402.608734	1925.687969	11.93	99.00	12.16	301.56404	 44.45617	-34.2	0.161	ac26031	147	14528	1349410816	0	0.000700	6,7,11,12,13	13,14,17,18,19,21,22,28,30	UNINIT
N0302221335	2424419.626992	1925.734594	12.44	 0.29	12.83	301.56583	 44.45861	 85.1	0.190	ac26055	166	8192	1349410816	0	0.000700	13	13,14,17,18,19,21,22,28,30	UNINIT
N0302221335	2424420.521391	1925.737045	12.76	 0.20	13.20	301.56766	 44.45670	 11.4	0.121	i44890	97	10493952	1349410819	0	0.000700	13,21,23	0,1,13,14,17,18,19,21,22,28,30	UNINIT
N0302221335	2424424.519690	1925.747999	12.28	 0.28	12.81	301.56526	 44.45715	-81.3	0.510	i44920	97	0	1349476354	0	0.000700		1,13,14,16,17,18,19,21,22,28,30	UNINIT
